model,make,Variant,price,fuel_type,type,Link,image_link
redi-go,datsun,D,279650,petrol,manual,https://www.datsun.co.in/vehicles/new-vehicles/redi-go.html,https://imgctcf.aeplcdn.com/thumbs/p-nc-b-ver202005281628/images/car-data/big/datsun-redi-go-default.jpg
redi-go,datsun,T,351832,petrol,manual,https://www.datsun.co.in/vehicles/new-vehicles/redi-go.html,https://imgctcf.aeplcdn.com/thumbs/p-nc-b-ver202005281628/images/car-data/big/datsun-redi-go-default.jpg
redi-go,datsun,A,333419,petrol,manual,https://www.datsun.co.in/vehicles/new-vehicles/redi-go.html,https://imgctcf.aeplcdn.com/thumbs/p-nc-b-ver202005281628/images/car-data/big/datsun-redi-go-default.jpg
redi-go,datsun,S,362000,petrol,manual,https://www.datsun.co.in/vehicles/new-vehicles/redi-go.html,https://imgctcf.aeplcdn.com/thumbs/p-nc-b-ver202005281628/images/car-data/big/datsun-redi-go-default.jpg
redi-go,datsun,1.0 S,390000,petrol,manual,https://www.datsun.co.in/vehicles/new-vehicles/redi-go.html,https://imgctcf.aeplcdn.com/thumbs/p-nc-b-ver202005281628/images/car-data/big/datsun-redi-go-default.jpg
redi-go,datsun,1.0 S Amt,437065,petrol,automatic,https://www.datsun.co.in/vehicles/new-vehicles/redi-go.html,https://imgctcf.aeplcdn.com/thumbs/p-nc-b-ver202005281628/images/car-data/big/datsun-redi-go-default.jpg
go,datsun,D,374990,petrol,manual,https://www.datsun.co.in/vehicles/new-vehicles/GO.html,https://imgd.aeplcdn.com/664x374/cw/ec/36449/Datsun-Go-Exterior-138944.jpg?wm=0&q=85/
go,datsun,T,468229,petrol,manual,https://www.datsun.co.in/vehicles/new-vehicles/GO.html,https://imgd.aeplcdn.com/664x374/cw/ec/36449/Datsun-Go-Exterior-138944.jpg?wm=0&q=85/
go,datsun,T (O),502492,petrol,manual,https://www.datsun.co.in/vehicles/new-vehicles/GO.html,https://imgd.aeplcdn.com/664x374/cw/ec/36449/Datsun-Go-Exterior-138944.jpg?wm=0&q=85/
go,datsun,A (O),499990,petrol,manual,https://www.datsun.co.in/vehicles/new-vehicles/GO.html,https://imgd.aeplcdn.com/664x374/cw/ec/36449/Datsun-Go-Exterior-138944.jpg?wm=0&q=85/
go,datsun,A,469990,petrol,manual,https://www.datsun.co.in/vehicles/new-vehicles/GO.html,https://imgd.aeplcdn.com/664x374/cw/ec/36449/Datsun-Go-Exterior-138944.jpg?wm=0&q=85/
go,datsun,T Vdc,528464,petrol,manual,https://www.datsun.co.in/vehicles/new-vehicles/GO.html,https://imgd.aeplcdn.com/664x374/cw/ec/36449/Datsun-Go-Exterior-138944.jpg?wm=0&q=85/
go,datsun,T (O) Vdc,553015,petrol,manual,https://www.datsun.co.in/vehicles/new-vehicles/GO.html,https://imgd.aeplcdn.com/664x374/cw/ec/36449/Datsun-Go-Exterior-138944.jpg?wm=0&q=85/
go,datsun,T Cvt,594464,petrol,manual,https://www.datsun.co.in/vehicles/new-vehicles/GO.html,https://imgd.aeplcdn.com/664x374/cw/ec/36449/Datsun-Go-Exterior-138944.jpg?wm=0&q=85/
go,datsun,T (O) Cvt,618015,petrol,manual,https://www.datsun.co.in/vehicles/new-vehicles/GO.html,https://imgd.aeplcdn.com/664x374/cw/ec/36449/Datsun-Go-Exterior-138944.jpg?wm=0&q=85/
go+,datsun,Datsun D,412292,petrol,manual,https://www.datsun.co.in/vehicles/new-vehicles/GO-Plus.html,https://stimg.cardekho.com/images/carexteriorimages/medium/Datsun/Datsun-GO-Plus/6654/side-view-(right)-38.jpg?tr=h-60
go+,datsun,Datsun T,552656,petrol,manual,https://www.datsun.co.in/vehicles/new-vehicles/GO-Plus.html,https://stimg.cardekho.com/images/carexteriorimages/930x620/Datsun/GO-Plus/7854/1594791671900/exterior-image-168.jpg?tr=w-880h-495
go+,datsun,Datsun T (O),574448,petrol,manual,https://www.datsun.co.in/vehicles/new-vehicles/GO-Plus.html,https://stimg.cardekho.com/images/carexteriorimages/medium/Datsun/GO-Plus/7854/1594791671900/exterior-image-166.jpg?tr=h-60
go+,datsun,Datsun A (O),555196,petrol,manual,https://www.datsun.co.in/vehicles/new-vehicles/GO-Plus.html,https://stimg.cardekho.com/images/carexteriorimages/medium/Datsun/Datsun-GO-Plus/6654/side-view-(left)-90.jpg?tr=h-60
go+,datsun,Datsun A,500575,petrol,manual,https://www.datsun.co.in/vehicles/new-vehicles/GO-Plus.html,https://stimg.cardekho.com/images/carexteriorimages/medium/Datsun/Datsun-GO-Plus/6654/side-view-(left)-90.jpg?tr=h-60
go+,datsun,Datsun T Vdc,593361,petrol,manual,https://www.datsun.co.in/vehicles/new-vehicles/GO-Plus.html,https://stimg.cardekho.com/images/carexteriorimages/medium/Datsun/Datsun-GO-Plus/6654/side-view-(left)-90.jpg?tr=h-60
go+,datsun,Datsun T (O) Vdc,615153,petrol,manual,https://www.datsun.co.in/vehicles/new-vehicles/GO-Plus.html,https://stimg.cardekho.com/images/carexteriorimages/medium/Datsun/Datsun-GO-Plus/6654/side-view-(left)-90.jpg?tr=h-60
go+,datsun,Datsun T Cvt,658361,petrol,manual,https://www.datsun.co.in/vehicles/new-vehicles/GO-Plus.html,https://stimg.cardekho.com/images/carexteriorimages/medium/Datsun/Datsun-GO-Plus/6654/side-view-(left)-90.jpg?tr=h-60
go+,datsun,Datsun T (O) Cvt,680153,petrol,manual,https://www.datsun.co.in/vehicles/new-vehicles/GO-Plus.html,https://stimg.cardekho.com/images/carexteriorimages/medium/Datsun/Datsun-GO-Plus/6654/side-view-(left)-90.jpg?tr=h-60
freestyle,ford,1.5L Tdci Ambiente,676400,diesel,manual,https://www.india.ford.com/suvs/freestyle/,https://stimg.cardekho.com/images/carexteriorimages/930x620/Ford/Freestyle/7601/1613550097819/front-left-side-47.jpg?tr=w-880h-495
freestyle,ford,1.5L Tdci Titanium,790900,diesel,manual,https://www.india.ford.com/suvs/freestyle/,https://imgd.aeplcdn.com/1056x594/n/cbrubsa_1460632.jpg?q=85
freestyle,ford,1.5L Tdci Titanium Plus,820000,diesel,manual,https://www.india.ford.com/suvs/freestyle/,https://imgd.aeplcdn.com/1056x594/n/xgkdcta_1487833.jpg?q=85/
freestyle,ford,1.2L Ti-Vct Ambiente,591400,petrol,manual,https://www.india.ford.com/suvs/freestyle/,https://imgd.aeplcdn.com/1056x594/n/xgkdcta_1487833.jpg?q=85/
freestyle,ford,1.2L Ti-Vct Titanium,721400,petrol,manual,https://www.india.ford.com/suvs/freestyle/,https://imgd.aeplcdn.com/1056x594/n/xgkdcta_1487833.jpg?q=85/
freestyle,ford,1.2L Ti-Vct Titanium Plus,756400,petrol,manual,https://www.india.ford.com/suvs/freestyle/,https://imgd.aeplcdn.com/1056x594/n/xgkdcta_1487833.jpg?q=85/
freestyle,ford,1.2L Ti-Vct Trend Plus,681400,petrol,manual,https://www.india.ford.com/suvs/freestyle/,https://imgd.aeplcdn.com/1056x594/n/xgkdcta_1487833.jpg?q=85/
freestyle,ford,1.5L Tdci Trend Plus,745900,diesel,manual,https://www.india.ford.com/suvs/freestyle/,https://imgd.aeplcdn.com/1056x594/n/xgkdcta_1487833.jpg?q=85/
aspire,ford,1.2 Ti-Vct Ambiente,598500,petrol,manual,https://www.india.ford.com/cars/aspire/,https://imgd.aeplcdn.com/1056x594/n/6s6hp5a_1449289.jpg?q=85/
aspire,ford,1.2 Ti-Vct Trend Plus,697400,petrol,manual,https://www.india.ford.com/cars/aspire/,https://imgd.aeplcdn.com/1056x594/n/6s6hp5a_1449289.jpg?q=85/
aspire,ford,1.2 Ti-Vct Trend,663400,petrol,manual,https://www.india.ford.com/cars/aspire/,https://imgd.aeplcdn.com/1056x594/n/6s6hp5a_1449289.jpg?q=85/
aspire,ford,1.5 Tdci Ambiente,699400,diesel,manual,https://www.india.ford.com/cars/aspire/,https://imgd.aeplcdn.com/1056x594/n/6s6hp5a_1449289.jpg?q=85/
aspire,ford,1.5 Tdci Trend,737400,diesel,manual,https://www.india.ford.com/cars/aspire/,https://imgd.aeplcdn.com/1056x594/n/6s6hp5a_1449289.jpg?q=85/
aspire,ford,1.5 Tdci Trend Plus,777400,diesel,manual,https://www.india.ford.com/cars/aspire/,https://imgd.aeplcdn.com/1056x594/n/6s6hp5a_1449289.jpg?q=85/
aspire,ford,1.5 Tdci Titanium,817400,diesel,manual,https://www.india.ford.com/cars/aspire/,https://imgd.aeplcdn.com/1056x594/n/6s6hp5a_1449289.jpg?q=85/
aspire,ford,1.5 Tdci Titanium Plus,862400,diesel,manual,https://www.india.ford.com/cars/aspire/,https://imgd.aeplcdn.com/1056x594/n/6s6hp5a_1449289.jpg?q=85/
aspire,ford,1.2 Ti-Vct Titanium Plus,782400,petrol,manual,https://www.india.ford.com/cars/aspire/,https://imgd.aeplcdn.com/1056x594/n/6s6hp5a_1449289.jpg?q=85/
aspire,ford,1.2 Ti-Vct Titanium,737400,petrol,manual,https://www.india.ford.com/cars/aspire/,https://imgd.aeplcdn.com/1056x594/n/6s6hp5a_1449289.jpg?q=85/
aspire,ford,1.2 Trend Plus Cng,758314,cng,manual,https://www.india.ford.com/cars/aspire/,https://imgd.aeplcdn.com/1056x594/n/6s6hp5a_1449289.jpg?q=85/
aspire,ford,1.2 Ti-Vct Blu,762400,petrol,manual,https://www.india.ford.com/cars/aspire/,https://imgd.aeplcdn.com/1056x594/n/6s6hp5a_1449289.jpg?q=85/
aspire,ford,1.5 Tdci Blu,842400,diesel,manual,https://www.india.ford.com/cars/aspire/,https://imgd.aeplcdn.com/1056x594/n/6s6hp5a_1449289.jpg?q=85/
ecosport,ford,1.5L Ti-Vct Ambiente,791000,petrol,manual,https://www.india.ford.com/suvs/ecosport/,https://imgd.aeplcdn.com/600x337/n/rqudfsa_1464447.jpg?q=85/
ecosport,ford,1.5L Ti-Vct Trend,871000,petrol,manual,https://www.india.ford.com/suvs/ecosport/,https://imgd.aeplcdn.com/600x337/n/rqudfsa_1464447.jpg?q=85/
ecosport,ford,1.5L Ti-Vct Titanium,950000,petrol,manual,https://www.india.ford.com/suvs/ecosport/,https://imgd.aeplcdn.com/600x337/n/rqudfsa_1464447.jpg?q=85/
ecosport,ford,1.5L Ti-Vct Titanium Plus At,1130000,petrol,automatic,https://www.india.ford.com/suvs/ecosport/,https://imgd.aeplcdn.com/600x337/n/rqudfsa_1464447.jpg?q=85/
ecosport,ford,1.5L Tdci Ambiente,841000,diesel,manual,https://www.india.ford.com/suvs/ecosport/,https://imgd.aeplcdn.com/600x337/n/rqudfsa_1464447.jpg?q=85/
ecosport,ford,1.5L Tdci Trend,921000,diesel,manual,https://www.india.ford.com/suvs/ecosport/,https://imgd.aeplcdn.com/600x337/n/rqudfsa_1464447.jpg?q=85/
ecosport,ford,1.5L Tdci Titanium,999900,diesel,manual,https://www.india.ford.com/suvs/ecosport/,https://imgd.aeplcdn.com/600x337/n/rqudfsa_1464447.jpg?q=85/
ecosport,ford,1.5L Tdci Titanium Plus,1090000,diesel,manual,https://www.india.ford.com/suvs/ecosport/,https://imgd.aeplcdn.com/600x337/n/rqudfsa_1464447.jpg?q=85/
ecosport,ford,1.5L Ti-Vct Titanium Plus,999900,petrol,manual,https://www.india.ford.com/suvs/ecosport/,https://imgd.aeplcdn.com/600x337/n/zk3dfsa_1464448.jpg?q=85/
ecosport,ford,1.5L Tdci Titanium S,1145000,diesel,manual,https://www.india.ford.com/suvs/ecosport/,https://imgd.aeplcdn.com/600x337/n/zk3dfsa_1464448.jpg?q=85/
ecosport,ford,1.5L Ti-Vct Thunder Edition,999900,petrol,manual,https://www.india.ford.com/suvs/ecosport/,https://imgd.aeplcdn.com/600x337/n/zk3dfsa_1464448.jpg?q=85/
ecosport,ford,1.5L Tdci Thunder Edition,1090000,diesel,manual,https://www.india.ford.com/suvs/ecosport/,https://imgd.aeplcdn.com/600x337/n/zk3dfsa_1464448.jpg?q=85/
endeavour,ford,3.2L 4X4 At Titanium Plus,3470000,diesel,automatic,https://www.india.ford.com/suvs/endeavour/,https://imgd.aeplcdn.com/600x337/n/55reasa_1459072.jpg?q=85
endeavour,ford,2.2L 4X2 At Titanium Plus,3233000,diesel,automatic,https://www.india.ford.com/suvs/endeavour/,https://imgd.aeplcdn.com/600x337/n/55reasa_1459072.jpg?q=86/
endeavour,ford,2.2L 4X2 Mt Titanium,2920000,diesel,manual,https://www.india.ford.com/suvs/endeavour/,https://imgd.aeplcdn.com/600x337/n/55reasa_1459072.jpg?q=87/
figo,ford,Ambiente 1.2 Ti-Vct,523000,petrol,manual,https://www.india.ford.com/cars/figo/,https://imgd.aeplcdn.com/600x337/n/noqsbsa_1460541.jpg?q=85
figo,ford,Ambiente 1.5 Tdci,623000,diesel,manual,https://www.india.ford.com/cars/figo/,https://imgd.aeplcdn.com/600x337/n/noqsbsa_1460541.jpg?q=85
figo,ford,Titanium 1.2 Ti-Vct,599900,petrol,manual,https://www.india.ford.com/cars/figo/,https://imgd.aeplcdn.com/600x337/n/noqsbsa_1460541.jpg?q=85
figo,ford,Titanium1.5 Tdci,699900,diesel,manual,https://www.india.ford.com/cars/figo/,https://imgd.aeplcdn.com/600x337/n/6vtsbsa_1460545.jpg?q=85/
figo,ford,Titanium Blu 1.2 Ti-Vct,664900,petrol,manual,https://www.india.ford.com/cars/figo/,https://imgd.aeplcdn.com/600x337/n/6vtsbsa_1460545.jpg?q=85/
figo,ford,Titanium Blu 1.5 Tdci,764900,diesel,manual,https://www.india.ford.com/cars/figo/,https://imgd.aeplcdn.com/600x337/n/6vtsbsa_1460545.jpg?q=85/
jazz,honda,V Petrol,745000,petrol,manual,https://www.hondacarindia.com/campaigns/jazz/,https://imgd.aeplcdn.com/600x337/n/xv3ucta_1488538.jpg?q=85/
jazz,honda,Vx Cvt,909000,petrol,automatic,https://www.hondacarindia.com/campaigns/jazz/,https://imgd.aeplcdn.com/600x337/n/xv3ucta_1488538.jpg?q=85/
jazz,honda,Vx Petrol,789000,petrol,manual,https://www.hondacarindia.com/campaigns/jazz/,https://imgd.aeplcdn.com/600x337/n/xv3ucta_1488538.jpg?q=85/
jazz,honda,V Cvt,865000,petrol,automatic,https://www.hondacarindia.com/campaigns/jazz/,https://imgd.aeplcdn.com/600x337/n/xv3ucta_1488538.jpg?q=85/
jazz,honda,S Diesel,816500,diesel,manual,https://www.hondacarindia.com/campaigns/jazz/,https://imgd.aeplcdn.com/600x337/n/xv3ucta_1488538.jpg?q=85
jazz,honda,V Diesel,896500,diesel,manual,https://www.hondacarindia.com/campaigns/jazz/,https://imgd.aeplcdn.com/600x337/n/xv3ucta_1488538.jpg?q=85
jazz,honda,Vx Diesel,940500,diesel,manual,https://www.hondacarindia.com/campaigns/jazz/,https://imgd.aeplcdn.com/600x337/n/xv3ucta_1488538.jpg?q=85
jazz,honda,Exclusive Edition Cvt,928000,petrol,automatic,https://www.hondacarindia.com/campaigns/jazz/,https://imgd.aeplcdn.com/600x337/n/xv3ucta_1488538.jpg?q=85
amaze,honda,S Cvt Petrol,763000,petrol,automatic,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/g4evg5a_1439075.jpg?q=85/
amaze,honda,E Mt Diesel,705000,diesel,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/g4evg5a_1439075.jpg?q=85/
amaze,honda,E Mt Petrol,593000,petrol,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/g4evg5a_1439075.jpg?q=85/
amaze,honda,S Cvt Diesel,865000,diesel,automatic,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/g4evg5a_1439075.jpg?q=85/
amaze,honda,V Cvt Petrol,823000,petrol,automatic,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/g4evg5a_1439075.jpg?q=85/
amaze,honda,V Cvt Diesel,925000,diesel,automatic,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/g4evg5a_1439075.jpg?q=85/
amaze,honda,S Mt Diesel,785000,diesel,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/gd9vg5a_1439076.jpg?q=85/
amaze,honda,Vx Mt Diesel,893000,diesel,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/gd9vg5a_1439076.jpg?q=85/
amaze,honda,V Mt Diesel,845000,diesel,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/gd9vg5a_1439076.jpg?q=85/
amaze,honda,Vx Mt Petrol,781000,petrol,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/gd9vg5a_1439076.jpg?q=85/
amaze,honda,V Mt Petrol,733000,petrol,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/gd9vg5a_1439076.jpg?q=85/
amaze,honda,S Mt Petrol,673000,petrol,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/gd9vg5a_1439076.jpg?q=85/
amaze,honda,Exclusive Edition Diesel,906000,diesel,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/x0fvg5a_1439077.jpg?q=85/
amaze,honda,Exclusive Edition Petrol,794000,petrol,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/x0fvg5a_1439077.jpg?q=85/
amaze,honda,Vx Cvt Diesel,966000,diesel,automatic,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/x0fvg5a_1439077.jpg?q=85/
amaze,honda,Vx Cvt Petrol,864000,petrol,automatic,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/x0fvg5a_1439077.jpg?q=85/
amaze,honda,Ace Edition Cvt Diesel,979300,diesel,automatic,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/x0fvg5a_1439077.jpg?q=85/
amaze,honda,Ace Edition Cvt Petrol,877300,petrol,automatic,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/x0fvg5a_1439077.jpg?q=85/
amaze,honda,Ace Edition Mt Diesel,906300,diesel,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/x0fvg5a_1439077.jpg?q=85/
amaze,honda,Ace Edition Mt Petrol,794300,petrol,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/x0fvg5a_1439077.jpg?q=85/
civic,honda,1.8 V Cvt,1793900,petrol,automatic,https://automobiles.honda.com/civic-sedan,https://imgd.aeplcdn.com/1056x594/n/2hiabsa_1459840.jpg?q=85/
civic,honda,1.8 Vx Cvt,1944900,petrol,automatic,https://automobiles.honda.com/civic-sedan,https://imgd.aeplcdn.com/1056x594/n/2hiabsa_1459840.jpg?q=85/
civic,honda,1.8 Zx Cvt,2124900,petrol,automatic,https://automobiles.honda.com/civic-sedan,https://imgd.aeplcdn.com/1056x594/n/2hiabsa_1459840.jpg?q=85/
civic,honda,1.6 Vx Mt,2054900,diesel,manual,https://automobiles.honda.com/civic-sedan,https://imgd.aeplcdn.com/1056x594/n/2hiabsa_1459840.jpg?q=85/
civic,honda,1.6 Zx Mt,2234900,diesel,manual,https://automobiles.honda.com/civic-sedan,https://imgd.aeplcdn.com/1056x594/n/2hiabsa_1459840.jpg?q=85/
wr-v,honda,Vx Diesel,1035000,diesel,manual,https://www.hondacarindia.com/campaigns/wrv/,https://imgd.aeplcdn.com/664x374/n/p4aj0ta_1485361.jpg?q=85/
wr-v,honda,Vx Petrol,925000,petrol,manual,https://www.hondacarindia.com/campaigns/wrv/,https://imgd.aeplcdn.com/664x374/n/p4aj0ta_1485361.jpg?q=85/
wr-v,honda,S Diesel,925000,diesel,manual,https://www.hondacarindia.com/campaigns/wrv/,https://imgd.aeplcdn.com/664x374/n/p4aj0ta_1485361.jpg?q=85/
wr-v,honda,S Petrol,815000,petrol,manual,https://www.hondacarindia.com/campaigns/wrv/,https://imgd.aeplcdn.com/664x374/n/p4aj0ta_1485361.jpg?q=85/
wr-v,honda,Edge Plus Edition Diesel,916050,diesel,manual,https://www.hondacarindia.com/campaigns/wrv/,https://imgd.aeplcdn.com/664x374/n/p4aj0ta_1485361.jpg?q=85/
wr-v,honda,Edge Plus Edition Petrol,808050,petrol,manual,https://www.hondacarindia.com/campaigns/wrv/,https://imgd.aeplcdn.com/664x374/n/p4aj0ta_1485361.jpg?q=85/
wr-v,honda,Exclusive Edition Diesel,1048050,diesel,manual,https://www.hondacarindia.com/campaigns/wrv/,https://imgd.aeplcdn.com/664x374/n/t6ej0ta_1485365.jpg?q=85
wr-v,honda,Exclusive Edition Petrol,935050,petrol,manual,https://www.hondacarindia.com/campaigns/wrv/,https://imgd.aeplcdn.com/664x374/n/t6ej0ta_1485365.jpg?q=85
wr-v,honda,V Diesel,995000,diesel,manual,https://www.hondacarindia.com/campaigns/wrv/,https://imgd.aeplcdn.com/664x374/n/t6ej0ta_1485365.jpg?q=85
santro,hyundai,Era Mt,429990,petrol,manual,https://www.hyundai.com/in/en/find-a-car/santro/highlights,https://imgd.aeplcdn.com/1056x594/n/6ptcq5a_1450015.jpg?q=85/
santro,hyundai,Magna Mt,503990,petrol,manual,https://www.hyundai.com/in/en/find-a-car/santro/highlights,https://imgd.aeplcdn.com/1056x594/n/6ptcq5a_1450015.jpg?q=85/
santro,hyundai,Magna Mt Cng,547990,cng,manual,https://www.hyundai.com/in/en/find-a-car/santro/highlights,https://imgd.aeplcdn.com/1056x594/n/6ptcq5a_1450015.jpg?q=85/
santro,hyundai,Magna Amt,530990,petrol,amt,https://www.hyundai.com/in/en/find-a-car/santro/highlights,https://imgd.aeplcdn.com/1056x594/n/6ptcq5a_1450015.jpg?q=85/
santro,hyundai,Sportz Mt,512990,petrol,manual,https://www.hyundai.com/in/en/find-a-car/santro/highlights,https://imgd.aeplcdn.com/1056x594/n/sk4cq5a_1450016.jpg?q=85/
santro,hyundai,Sportz Mt Cng,578990,cng,manual,https://www.hyundai.com/in/en/find-a-car/santro/highlights,https://imgd.aeplcdn.com/1056x594/n/sk4cq5a_1450016.jpg?q=85/
santro,hyundai,Sportz Amt,570990,petrol,amt,https://www.hyundai.com/in/en/find-a-car/santro/highlights,https://imgd.aeplcdn.com/1056x594/n/sk4cq5a_1450016.jpg?q=85/
santro,hyundai,Asta Mt,556490,petrol,manual,https://www.hyundai.com/in/en/find-a-car/santro/highlights,https://imgd.aeplcdn.com/1056x594/n/sk4cq5a_1450016.jpg?q=85/
aura,hyundai,E 1.2 Petrol,579900,petrol,manual,https://www.hyundai.com/in/en/find-a-car/aura/highlights,https://www.hyundai.com/content/dam/hyundai/in/en/data/find-a-car/Aura/Exterior/pc/Hyundai-AURA-sedan-Exterior-Mid-1.jpg
aura,hyundai,S 1.2 Petrol,655900,petrol,manual,https://www.hyundai.com/in/en/find-a-car/aura/highlights,https://www.hyundai.com/content/dam/hyundai/in/en/data/find-a-car/Aura/Exterior/pc/Hyundai-AURA-sedan-Exterior-Mid-1.jpg
aura,hyundai,S 1.2 Amt Petrol,705800,petrol,automatic,https://www.hyundai.com/in/en/find-a-car/aura/highlights,https://www.hyundai.com/content/dam/hyundai/in/en/data/find-a-car/Aura/Exterior/pc/Hyundai-AURA-sedan-Exterior-Mid-1.jpg
aura,hyundai,Sx 1.2 Petrol,729900,petrol,manual,https://www.hyundai.com/in/en/find-a-car/aura/highlights,https://www.hyundai.com/content/dam/hyundai/in/en/data/find-a-car/Aura/Exterior/pc/Hyundai-AURA-sedan-Exterior-Mid-1.jpg
aura,hyundai,Sx Plus 1.2 Amt Petrol,804800,petrol,automatic,https://www.hyundai.com/in/en/find-a-car/aura/highlights,https://www.hyundai.com/content/dam/hyundai/in/en/data/find-a-car/Aura/Exterior/pc/Hyundai-AURA-sedan-Exterior-Mid-1.jpg
aura,hyundai,Sx (O) 1.2 Petrol,785900,petrol,manual,https://www.hyundai.com/in/en/find-a-car/aura/highlights,https://www.hyundai.com/content/dam/hyundai/in/en/data/find-a-car/Aura/Exterior/pc/Hyundai-AURA-sedan-Exterior-Mid-1.jpg
aura,hyundai,S 1.2 Cng Petrol (Cng +,728900,cng + petrol,manual,https://www.hyundai.com/in/en/find-a-car/aura/highlights,https://www.hyundai.com/content/dam/hyundai/in/en/data/find-a-car/Aura/Exterior/pc/Hyundai-AURA-sedan-Exterior-Mid-1.jpg
aura,hyundai,Sx Plus 1.0 Petrol,854900,petrol,manual,https://www.hyundai.com/in/en/find-a-car/aura/highlights,https://www.hyundai.com/content/dam/hyundai/in/en/data/find-a-car/Aura/Exterior/pc/Hyundai-AURA-sedan-Exterior-Mid-1.jpg
aura,hyundai,S 1.2 Diesel,773800,diesel,manual,https://www.hyundai.com/in/en/find-a-car/aura/highlights,https://www.hyundai.com/content/dam/hyundai/in/en/data/find-a-car/Aura/Exterior/pc/Hyundai-AURA-sedan-Exterior-Mid-1.jpg
aura,hyundai,S 1.2 Amt Diesel,823700,diesel,automatic,https://www.hyundai.com/in/en/find-a-car/aura/highlights,https://www.hyundai.com/content/dam/hyundai/in/en/data/find-a-car/Aura/Exterior/pc/Hyundai-AURA-sedan-Exterior-Mid-1.jpg
aura,hyundai,Sx Plus 1.2 Amt Diesel,922700,diesel,automatic,https://www.hyundai.com/in/en/find-a-car/aura/highlights,https://www.hyundai.com/content/dam/hyundai/in/en/data/find-a-car/Aura/Exterior/pc/Hyundai-AURA-sedan-Exterior-Mid-1.jpg
aura,hyundai,Sx (O) 1.2 Diesel,903800,diesel,manual,https://www.hyundai.com/in/en/find-a-car/aura/highlights,https://www.hyundai.com/content/dam/hyundai/in/en/data/find-a-car/Aura/Exterior/pc/Hyundai-AURA-sedan-Exterior-Mid-1.jpg
venue,hyundai,1.2 Kappa Mt E,655000,petrol,manual,https://www.hyundai.com/in/en/find-a-car/venue/highlights,https://imgd.aeplcdn.com/600x337/n/yfge9sa_1463558.jpg?q=85/
venue,hyundai,1.0 Turbo Gdi Mt S,826000,petrol,manual,https://www.hyundai.com/in/en/find-a-car/venue/highlights,https://imgd.aeplcdn.com/600x337/n/yfge9sa_1463558.jpg?q=85/
venue,hyundai,1.4 Crdi Mt E,780000,diesel,manual,https://www.hyundai.com/in/en/find-a-car/venue/highlights,https://imgd.aeplcdn.com/600x337/n/yfge9sa_1463558.jpg?q=85/
venue,hyundai,1.0 Turbo Gdi Mt Sx,959000,petrol,manual,https://www.hyundai.com/in/en/find-a-car/venue/highlights,https://imgd.aeplcdn.com/600x337/n/yfge9sa_1463558.jpg?q=85/
venue,hyundai,1.0 Turbo Gdi Mt Sx Dual Tone,974000,petrol,manual,https://www.hyundai.com/in/en/find-a-car/venue/highlights,https://imgd.aeplcdn.com/600x337/n/ozhe9sa_1463559.jpg?q=85/
venue,hyundai,1.0 Turbo Gdi Mt Sx(O),1065000,petrol,manual,https://www.hyundai.com/in/en/find-a-car/venue/highlights,https://imgd.aeplcdn.com/600x337/n/ozhe9sa_1463559.jpg?q=85/
venue,hyundai,1.0 Turbo Gdi Dct S,940000,petrol,dct,https://www.hyundai.com/in/en/find-a-car/venue/highlights,https://imgd.aeplcdn.com/600x337/n/ozhe9sa_1463559.jpg?q=85/
venue,hyundai,1.0 Turbo Gdi Dct Sx Plus,1115500,petrol,dct,https://www.hyundai.com/in/en/find-a-car/venue/highlights,https://imgd.aeplcdn.com/600x337/n/ozhe9sa_1463559.jpg?q=85/
